timestamp,avg_dynamic_energy,total_energy,n_dynamic,n_workspace
2025-09-10T08:51:30.412100,129.32005310058594,23918504.0,184351,256
2025-09-10T08:51:30.866038,129.2527313232422,23906480.0,184354,256
2025-09-10T08:51:31.279350,129.1869659423828,23894356.0,184354,256
2025-09-10T08:51:31.753919,129.11932373046875,23880764.0,184357,256
2025-09-10T08:51:32.195040,129.05328369140625,23868592.0,184357,256
2025-09-10T08:51:32.691417,128.98536682128906,23856452.0,184360,256
2025-09-10T08:51:33.160978,128.91909790039062,23844236.0,184360,256
2025-09-10T08:51:33.631357,128.85025024414062,23832064.0,184364,256
2025-09-10T08:51:34.109812,128.78366088867188,23819790.0,184364,256
2025-09-10T08:51:34.578575,128.7152099609375,23807212.0,184367,256
2025-09-10T08:51:35.026979,128.64837646484375,23794888.0,184367,256
2025-09-10T08:51:35.498053,128.5797882080078,23782632.0,184370,256
2025-09-10T08:51:35.969947,128.51272583007812,23770260.0,184370,256
2025-09-10T08:51:36.446261,128.47108459472656,23758346.0,184337,256
2025-09-10T08:51:36.898275,128.4039764404297,23745974.0,184337,256
2025-09-10T08:51:37.373702,128.3729705810547,23734230.0,184290,256
2025-09-10T08:51:37.845169,128.30593872070312,23721878.0,184290,256
2025-09-10T08:51:38.328691,128.2779998779297,23710180.0,184239,256
2025-09-10T08:51:38.804090,128.2110595703125,23697846.0,184239,256
2025-09-10T08:51:39.279113,128.1839599609375,23686190.0,184187,256
2025-09-10T08:51:39.746245,128.11708068847656,23673874.0,184187,256
2025-09-10T08:51:40.268858,128.09071350097656,23662232.0,184134,256
2025-09-10T08:51:40.738993,128.02395629882812,23649936.0,184134,256
2025-09-10T08:51:41.210573,128.00990295410156,23638518.0,184065,256
2025-09-10T08:51:41.683901,127.94338989257812,23626272.0,184065,256
2025-09-10T08:51:42.160500,127.9249496459961,23614818.0,184002,256
2025-09-10T08:51:42.627061,127.85856628417969,23602610.0,184002,256
2025-09-10T08:51:43.103867,127.85152435302734,23591334.0,183924,256
2025-09-10T08:51:43.577223,127.785400390625,23579178.0,183924,256
2025-09-10T08:51:44.054336,127.77043151855469,23567862.0,183857,256
2025-09-10T08:51:44.512092,127.7045669555664,23555750.0,183857,256
2025-09-10T08:51:44.973539,127.7003402709961,23544634.0,183776,256
2025-09-10T08:51:45.412476,127.63470458984375,23532570.0,183776,256
2025-09-10T08:51:45.879244,127.60043334960938,23522890.0,183735,256
2025-09-10T08:51:46.291682,127.53485107421875,23510836.0,183735,256
2025-09-10T08:51:46.710454,127.50140380859375,23499338.0,183693,256
2025-09-10T08:51:47.143488,127.43584442138672,23487294.0,183693,256
2025-09-10T08:51:47.584884,127.40386199951172,23475816.0,183649,256
2025-09-10T08:51:48.059214,127.33832550048828,23463780.0,183649,256
2025-09-10T08:52:52.849462,23.617944717407227,7752167.5,327840,256
2025-09-10T19:39:32.769977,24.923160552978516,4608743.0,184320,256
2025-09-10T19:39:33.363473,24.86972427368164,4600154.5,184320,256
2025-09-10T19:39:33.986149,24.81614875793457,4591556.0,184320,256
2025-09-10T19:39:34.547612,24.76244354248047,4582905.5,184320,256
2025-09-10T19:39:35.119871,24.708606719970703,4574372.5,184320,256
2025-09-10T19:39:35.637884,24.65463638305664,4568399.5,184320,256
2025-09-10T19:39:36.191866,24.60049819946289,4559773.5,184320,256
2025-09-10T19:39:36.779059,24.546234130859375,4551138.0,184320,256
2025-09-10T19:39:37.366714,24.49183464050293,4542474.5,184320,256
2025-09-10T19:39:37.957463,24.437301635742188,4533790.0,184320,256
2025-09-10T19:39:38.510810,24.382633209228516,4525077.0,184320,256
2025-09-10T19:39:39.074604,24.32784080505371,4516341.0,184320,256
2025-09-10T19:39:39.631164,24.272876739501953,4507578.0,184320,256
2025-09-10T19:39:40.194749,24.217971801757812,4498797.0,184319,256
2025-09-10T19:39:40.778320,24.162763595581055,4489985.0,184319,256
2025-09-10T19:39:41.342536,24.1081600189209,4481188.5,184315,256
2025-09-10T19:39:41.850478,24.052705764770508,4472333.5,184315,256
2025-09-10T19:39:42.461259,24.005727767944336,4463970.5,184270,256
2025-09-10T19:39:42.989015,23.95027732849121,4455108.0,184270,256
2025-09-10T19:39:43.519185,23.90502166748047,4446847.0,184216,256
2025-09-10T19:39:44.078639,23.84966468811035,4438023.0,184216,256
2025-09-10T19:39:44.672341,23.80350685119629,4429709.0,184167,256
2025-09-10T19:39:45.200039,23.748207092285156,4420887.5,184167,256
2025-09-10T19:39:45.719419,23.703983306884766,4412709.0,184108,256
2025-09-10T19:39:46.287077,23.648784637451172,4403914.5,184108,256
2025-09-10T19:39:54.568807,24.95815086364746,4614819.5,184320,256
2025-09-10T19:39:55.138265,24.904706954956055,4606237.0,184320,256
2025-09-10T19:39:55.693249,24.851139068603516,4597630.0,184320,256
2025-09-10T19:39:56.261665,24.79743194580078,4588997.5,184320,256
2025-09-10T19:39:56.819019,24.743595123291016,4580375.5,184320,256
2025-09-10T19:39:57.385790,24.689626693725586,4571660.5,184320,256
2025-09-10T19:39:57.982429,24.63549041748047,4563118.5,184320,256
2025-09-10T19:39:58.539776,24.581220626831055,4554447.0,184320,256
